profileId,testId,testDateUtc,testTypeId,testPositionId,notes,innerLeftAvgForce,innerLeftImpulse,innerLeftMaxForce,innerLeftRepetitions,innerRightAvgForce,innerRightImpulse,innerRightMaxForce,innerRightRepetitions,outerLeftAvgForce,outerLeftImpulse,outerLeftMaxForce,outerLeftRepetitions,outerRightAvgForce,outerRightImpulse,outerRightMaxForce,outerRightRepetitions,device,modifiedDateUtc,testTypeName,testPositionName,tenant_id
13d44dd8-f26b-476a-9ed3-9bde4f2f7f7f,b3e93f94-23c8-42f7-aa54-32fdef7db7e2,2023-08-07 15:02:59.369000+00:00,fa9eef53-f8a3-4257-9d59-6533443513be,0193ca1d-89fb-480e-b2bc-b5e5d8cb52dd,,567.8333333333333,6881.595000000002,568.25,3,571.0,6961.789999999999,587.125,3,464.0,5081.494999999998,473.75,3,466.7083333333333,5115.84,479.75,3,ForceFrame-1818,2024-01-20 23:27:26.354107+00:00,Hip AD/AB,Hip AD/AB - 45,f1185650-fb79-44a0-8b4b-b2bf82d28c83
142aec28-1db5-4b8b-aee2-5b80feb26ae0,d9d32a53-a7a2-46c6-ae56-b90d81808945,2023-11-14 11:54:18.296000+00:00,fa9eef53-f8a3-4257-9d59-6533443513be,0193ca1d-89fb-480e-b2bc-b5e5d8cb52dd,,257.66666666666663,2904.705,277.0,3,287.75,3456.4300000000003,306.5,3,312.0,3614.8849999999993,338.0,3,335.5833333333333,3841.3349999999996,360.0,3,ForceFrame-1818,2024-01-20 23:27:28.473548100+00:00,Hip AD/AB,Hip AD/AB - 45,f1185650-fb79-44a0-8b4b-b2bf82d28c83
1440bbdf-3ae0-4e21-be42-8c1b6222f426,c0387172-9db7-49c8-9ee8-a94be421414d,2023-07-12 11:58:05.214000+00:00,fa9eef53-f8a3-4257-9d59-6533443513be,0193ca1d-89fb-480e-b2bc-b5e5d8cb52dd,,572.7916666666666,8723.850000000002,592.75,3,558.3333333333334,8400.404999999997,571.5,3,471.3333333333333,5404.590000000003,485.25,3,493.45833333333337,5760.37,495.5,3,ForceFrame-1818,2024-01-20 23:27:28.944589900+00:00,Hip AD/AB,Hip AD/AB - 45,f1185650-fb79-44a0-8b4b-b2bf82d28c83
14b96cad-5c1b-45db-a2f4-dea7047a0a19,9ea1a223-69b0-4fde-bedf-43a48c0437a8,2023-11-13 12:27:52.813000+00:00,fa9eef53-f8a3-4257-9d59-6533443513be,0193ca1d-89fb-480e-b2bc-b5e5d8cb52dd,,310.0833333333333,2860.51,369.5,3,346.75,3350.604999999999,425.5,3,357.4166666666667,3274.96,382.25,3,408.8333333333333,3764.4700000000003,436.75,3,ForceFrame-1818,2024-01-20 23:27:32.721802800+00:00,Hip AD/AB,Hip AD/AB - 45,f1185650-fb79-44a0-8b4b-b2bf82d28c83
14b96cad-5c1b-45db-a2f4-dea7047a0a19,daa5b0f9-b96d-483c-b124-3a4a3bb7b404,2023-07-25 13:48:43.096000+00:00,fa9eef53-f8a3-4257-9d59-6533443513be,0193ca1d-89fb-480e-b2bc-b5e5d8cb52dd,,398.0,3910.854999999998,419.75,3,424.25,4225.304999999999,461.375,3,381.375,3450.5299999999997,399.25,3,381.3333333333333,3418.4149999999986,389.75,3,ForceFrame-1818,2024-01-20 23:27:32.723014300+00:00,Hip AD/AB,Hip AD/AB - 45,f1185650-fb79-44a0-8b4b-b2bf82d28c83
19841fb4-0dbf-42b1-9795-41db7a8d7980,35948d22-ef94-415b-b07e-9f04866e3672,2023-07-25 13:56:18.339000+00:00,fa9eef53-f8a3-4257-9d59-6533443513be,0193ca1d-89fb-480e-b2bc-b5e5d8cb52dd,,328.8333333333333,2795.5549999999985,343.25,3,346.4583333333333,2886.4999999999995,376.25,3,253.125,1975.8,279.125,3,254.0,1933.9999999999995,267.75,3,ForceFrame-1818,2024-01-20 23:28:14.689795100+00:00,Hip AD/AB,Hip AD/AB - 45,f1185650-fb79-44a0-8b4b-b2bf82d28c83
19861be0-8e94-430a-b846-05261e30292b,220b47a5-1105-41af-ae5e-e8fb22a9a9e1,2023-11-28 12:16:46.049000+00:00,fa9eef53-f8a3-4257-9d59-6533443513be,0193ca1d-89fb-480e-b2bc-b5e5d8cb52dd,,307.8333333333333,3510.549999999999,343.0,3,302.91666666666663,3428.544999999999,340.75,3,331.3333333333333,4271.625000000002,340.25,3,342.41666666666663,4339.68,348.25,3,ForceFrame-1818,2024-01-20 23:28:14.910559400+00:00,Hip AD/AB,Hip AD/AB - 45,f1185650-fb79-44a0-8b4b-b2bf82d28c83
19861be0-8e94-430a-b846-05261e30292b,df28d25c-3980-4be0-a71d-045a2fac6020,2023-07-24 12:14:05.639000+00:00,fa9eef53-f8a3-4257-9d59-6533443513be,0193ca1d-89fb-480e-b2bc-b5e5d8cb52dd,,252.58333333333331,2433.215,291.25,3,248.16666666666669,2400.195,288.25,3,285.625,3083.255000000001,304.0,3,296.1666666666667,3142.1900000000014,318.5,3,ForceFrame-1818,2024-01-20 23:28:14.911412300+00:00,Hip AD/AB,Hip AD/AB - 45,f1185650-fb79-44a0-8b4b-b2bf82d28c83
1b43cb76-9be4-489f-a10c-c0fe58937649,77e80507-1ba7-43df-b942-885fde51cba5,2023-01-10 03:40:28.671000+00:00,0f07aed2-773f-4070-a02f-bd3854da02c0,86fad362-8254-4c1b-8495-fad6cff8f5df,,1.375,0.0,1.375,0,1.25,0.0,1.25,0,1.0,0.0,1.0,0,234.66666666666663,1445.6800000000003,266.5,3,ForceFrame-0433,2024-01-20 23:28:25.375147700+00:00,Knee Extension,Knee Extension - Standing,f1185650-fb79-44a0-8b4b-b2bf82d28c83
1b43cb76-9be4-489f-a10c-c0fe58937649,97a526da-a07f-4e0d-b58d-f0a9041a3441,2023-01-10 05:11:13.892000+00:00,fa9eef53-f8a3-4257-9d59-6533443513be,9ac9fcc1-d579-4f6e-9507-0b8ed4dfe235,,243.9375,2492.8199999999997,271.875,4,236.5625,2429.2700000000004,263.875,4,70.75,1525.560000000003,70.75,0,0.0,2389.814999999988,0.0,0,ForceFrame-0433,2024-01-20 23:28:25.376306200+00:00,Hip AD/AB,Hip AD/AB - 90,f1185650-fb79-44a0-8b4b-b2bf82d28c83
1b43cb76-9be4-489f-a10c-c0fe58937649,9b859e2f-9eb2-44c7-bab9-f8e0a50d6180,2023-01-10 05:13:23.048000+00:00,fa9eef53-f8a3-4257-9d59-6533443513be,d3a13478-a0d8-4d89-b347-c28e310f25f7,,243.33333333333334,1996.6300000000003,245.25,3,237.25,1933.0800000000004,240.0,3,72.75,1556.279999999999,72.75,0,0.0,2440.4299999999917,0.0,0,ForceFrame-0433,2024-01-20 23:28:25.377357200+00:00,Hip AD/AB,Hip AD/AB - Seated,f1185650-fb79-44a0-8b4b-b2bf82d28c83
1b43cb76-9be4-489f-a10c-c0fe58937649,f0b45179-1cc1-4be4-81c8-5f0b76f60aeb,2023-01-10 03:26:36.315000+00:00,fa9eef53-f8a3-4257-9d59-6533443513be,30b44260-666b-4a7b-b31b-cbb9e0abf055,,284.375,2212.71,301.625,3,286.875,2225.3799999999997,306.875,3,254.32500000000002,1931.6599999999999,262.25,5,234.5,1802.92,241.75,5,ForceFrame-0433,2024-01-20 23:28:25.378325900+00:00,Hip AD/AB,Hip AD/AB - Supine (Ankle),f1185650-fb79-44a0-8b4b-b2bf82d28c83
1bee9f7c-50cd-48c6-b6df-1d0010c69ec8,f0e3d28e-63d4-4ef3-b45c-f493ce773c43,2023-07-05 12:01:30.191000+00:00,fa9eef53-f8a3-4257-9d59-6533443513be,0193ca1d-89fb-480e-b2bc-b5e5d8cb52dd,,451.625,5524.874999999999,481.375,3,421.16666666666663,5205.530000000002,460.5,3,467.75,5732.654999999999,490.0,3,443.83333333333326,5205.790000000001,455.25,3,ForceFrame-1818,2024-01-20 23:28:36.976133200+00:00,Hip AD/AB,Hip AD/AB - 45,f1185650-fb79-44a0-8b4b-b2bf82d28c83
1cf5b5bb-e866-4e22-8d86-9bc8984f75e4,7780e61f-de39-426a-b04e-34fc6402e0f9,2023-11-13 13:49:44.107000+00:00,fa9eef53-f8a3-4257-9d59-6533443513be,0193ca1d-89fb-480e-b2bc-b5e5d8cb52dd,,475.5833333333333,3937.0250000000005,520.0,3,467.25,3904.7500000000005,507.5,3,464.5,4249.920000000001,475.75,3,473.9166666666667,4189.769999999999,479.75,3,ForceFrame-1818,2024-01-20 23:28:45.401476700+00:00,Hip AD/AB,Hip AD/AB - 45,f1185650-fb79-44a0-8b4b-b2bf82d28c83
1cf5b5bb-e866-4e22-8d86-9bc8984f75e4,e60865f1-30de-4355-a77d-eea61a2fc0ef,2023-08-01 13:26:35.937000+00:00,fa9eef53-f8a3-4257-9d59-6533443513be,0193ca1d-89fb-480e-b2bc-b5e5d8cb52dd,,455.54166666666663,4458.495000000001,471.75,3,448.125,4317.080000000001,464.625,3,395.2083333333333,4268.785,407.125,3,405.58333333333337,4373.42,415.75,3,ForceFrame-1818,2024-01-20 23:28:45.402503300+00:00,Hip AD/AB,Hip AD/AB - 45,f1185650-fb79-44a0-8b4b-b2bf82d28c83
1d72fa57-0a1f-43ff-adfe-aa0421f9790a,470ded1c-17b1-4fce-8829-5effa20d7fdc,2023-11-28 12:03:01.494000+00:00,fa9eef53-f8a3-4257-9d59-6533443513be,0193ca1d-89fb-480e-b2bc-b5e5d8cb52dd,,431.66666666666663,4560.979999999998,462.0,3,435.33333333333337,4727.745000000003,473.5,3,350.5,4545.464999999999,402.25,3,378.91666666666663,4950.449999999999,423.25,3,ForceFrame-1818,2024-01-20 23:28:50.067656300+00:00,Hip AD/AB,Hip AD/AB - 45,f1185650-fb79-44a0-8b4b-b2bf82d28c83
1d72fa57-0a1f-43ff-adfe-aa0421f9790a,a2fe4ee3-5649-4733-a3ab-6efac2f7b0c8,2023-07-24 13:38:10.701000+00:00,fa9eef53-f8a3-4257-9d59-6533443513be,0193ca1d-89fb-480e-b2bc-b5e5d8cb52dd,,458.41666666666663,3893.8150000000005,484.5,3,449.91666666666663,3730.455,461.25,3,305.125,3859.245000000001,403.75,4,401.3333333333333,4103.45,426.75,3,ForceFrame-1818,2024-01-20 23:28:50.068680300+00:00,Hip AD/AB,Hip AD/AB - 45,f1185650-fb79-44a0-8b4b-b2bf82d28c83
1e11feca-32f2-40ef-9d8a-5be9fe766416,a5411249-3686-4061-a179-154c758d11fb,2023-11-13 12:31:56.429000+00:00,fa9eef53-f8a3-4257-9d59-6533443513be,0193ca1d-89fb-480e-b2bc-b5e5d8cb52dd,,375.8333333333333,3978.5499999999993,378.75,3,386.66666666666663,4194.115,395.75,3,374.25,4104.835000000002,393.5,3,414.08333333333326,4305.949999999999,453.75,3,ForceFrame-1818,2024-01-20 23:28:54.803413600+00:00,Hip AD/AB,Hip AD/AB - 45,f1185650-fb79-44a0-8b4b-b2bf82d28c83
1e11feca-32f2-40ef-9d8a-5be9fe766416,c7328a41-1925-4685-aa6a-80ff3660e2ba,2023-07-25 13:40:33.395000+00:00,fa9eef53-f8a3-4257-9d59-6533443513be,0193ca1d-89fb-480e-b2bc-b5e5d8cb52dd,,330.9583333333333,3644.090000000001,336.5,3,337.5833333333333,3720.069999999998,350.75,3,309.0,3621.1849999999995,329.75,3,348.875,3858.550000000001,370.75,3,ForceFrame-1818,2024-01-20 23:28:54.804367+00:00,Hip AD/AB,Hip AD/AB - 45,f1185650-fb79-44a0-8b4b-b2bf82d28c83
1e221634-2ac2-429f-982e-0faa42fe5f47,728f4168-b25a-44c5-be02-f793429547ac,2023-08-07 15:05:18.857000+00:00,fa9eef53-f8a3-4257-9d59-6533443513be,0193ca1d-89fb-480e-b2bc-b5e5d8cb52dd,,403.66666666666663,4913.200000000002,456.5,3,366.41666666666663,4379.419999999998,390.75,3,574.1666666666666,7137.485,598.25,3,527.2083333333333,6708.925000000001,542.25,3,ForceFrame-1818,2024-01-20 23:28:55.091793200+00:00,Hip AD/AB,Hip AD/AB - 45,f1185650-fb79-44a0-8b4b-b2bf82d28c83
233d5a13-0731-4e3d-a3a7-af983b7bf50c,058ab6df-9d99-4bc0-9364-f3508b3fb15e,2023-08-07 15:16:01.902000+00:00,fa9eef53-f8a3-4257-9d59-6533443513be,0193ca1d-89fb-480e-b2bc-b5e5d8cb52dd,,453.41666666666663,5574.66,474.75,3,433.79166666666663,5383.64,459.0,3,409.58333333333326,4561.419999999999,433.0,3,423.41666666666663,4803.634999999998,439.0,3,ForceFrame-1818,2024-01-20 23:29:34.171566200+00:00,Hip AD/AB,Hip AD/AB - 45,f1185650-fb79-44a0-8b4b-b2bf82d28c83
2401e6de-fd83-4719-b786-7dd74623d80f,fcf96364-16f9-44f0-a971-b4e0714f72dd,2023-08-07 15:07:43.392000+00:00,fa9eef53-f8a3-4257-9d59-6533443513be,0193ca1d-89fb-480e-b2bc-b5e5d8cb52dd,,466.0,5668.97,494.375,3,464.66666666666663,5610.264999999999,495.25,3,400.0,5395.675000000001,409.5,3,434.875,5833.174999999999,438.75,3,ForceFrame-1818,2024-01-20 23:29:42.632447800+00:00,Hip AD/AB,Hip AD/AB - 45,f1185650-fb79-44a0-8b4b-b2bf82d28c83
25c50dbd-720b-4319-93b3-07da676769fc,79f3edad-bccd-4eae-952f-8c95b35fbd95,2023-08-01 13:33:48.605000+00:00,fa9eef53-f8a3-4257-9d59-6533443513be,0193ca1d-89fb-480e-b2bc-b5e5d8cb52dd,,300.0833333333333,3140.6699999999996,307.25,3,340.7083333333333,3643.2350000000006,344.625,3,297.0,3255.125000000001,308.25,3,296.0833333333333,3136.5049999999987,303.25,3,ForceFrame-1818,2024-01-20 23:29:55.414305200+00:00,Hip AD/AB,Hip AD/AB - 45,f1185650-fb79-44a0-8b4b-b2bf82d28c83
25c50dbd-720b-4319-93b3-07da676769fc,d79c0dac-9d89-4f03-92f0-c370af13e860,2023-11-13 13:32:09.685000+00:00,fa9eef53-f8a3-4257-9d59-6533443513be,0193ca1d-89fb-480e-b2bc-b5e5d8cb52dd,,321.66666666666663,3031.305000000001,335.5,3,344.25,3323.2749999999996,364.0,3,293.66666666666663,2731.845,324.25,3,293.41666666666663,2707.029999999999,314.5,3,ForceFrame-1818,2024-01-20 23:29:55.415365+00:00,Hip AD/AB,Hip AD/AB - 45,f1185650-fb79-44a0-8b4b-b2bf82d28c83
25f3e8a6-2d7b-4b22-b7e3-af1712ca3bc1,32acdaf5-1af0-41cd-b14f-363d7fa156cb,2023-08-01 12:57:01.061000+00:00,fa9eef53-f8a3-4257-9d59-6533443513be,0193ca1d-89fb-480e-b2bc-b5e5d8cb52dd,,218.66666666666666,2373.1549999999997,224.5,3,177.15625,2273.0300000000007,223.0,4,175.41666666666666,1576.4699999999993,179.125,3,174.16666666666666,1577.8949999999995,177.375,3,ForceFrame-1818,2024-01-20 23:29:56.748542500+00:00,Hip AD/AB,Hip AD/AB - 45,f1185650-fb79-44a0-8b4b-b2bf82d28c83
25f3e8a6-2d7b-4b22-b7e3-af1712ca3bc1,e872256e-b244-4cf5-aba5-cbddd103fced,2023-11-14 12:31:33.324000+00:00,fa9eef53-f8a3-4257-9d59-6533443513be,0193ca1d-89fb-480e-b2bc-b5e5d8cb52dd,,221.91666666666666,3196.395000000002,227.0,3,207.16666666666669,2922.5300000000007,210.75,3,178.83333333333334,2229.1150000000007,184.5,3,168.58333333333331,2012.9250000000002,177.5,3,ForceFrame-1818,2024-01-20 23:29:56.749549200+00:00,Hip AD/AB,Hip AD/AB - 45,f1185650-fb79-44a0-8b4b-b2bf82d28c83
